state,county,party_x,DEM_votes,party_y,REP_votes
Pennsylvania,Erie,REP,66912,DEM,68336
Pennsylvania,Fayette,REP,39978,DEM,19518
Pennsylvania,Forest,REP,1864,DEM,715
Pennsylvania,Franklin,REP,57308,DEM,22468
Pennsylvania,Fulton,REP,6824,DEM,1085
Pennsylvania,Greene,REP,12556,DEM,4900
Pennsylvania,Huntingdon,REP,17059,DEM,5448
Pennsylvania,Indiana,REP,28087,DEM,12634
Pennsylvania,Jefferson,REP,17928,DEM,4498
Pennsylvania,Juniata,REP,9648,DEM,2253
Pennsylvania,Lackawanna,REP,52206,DEM,61768
Pennsylvania,Lancaster,REP,159902,DEM,115294
Pennsylvania,Lawrence,REP,29290,DEM,15772
Pennsylvania,Lebanon,REP,46731,DEM,23932
Pennsylvania,Lehigh,REP,82287,DEM,95889
Pennsylvania,Luzerne,REP,86889,DEM,64822
Pennsylvania,Lycoming,REP,41439,DEM,16961
Pennsylvania,McKean,REP,14067,DEM,5076
Pennsylvania,Mercer,REP,36059,DEM,20984
Pennsylvania,Mifflin,REP,16663,DEM,4599
Pennsylvania,Monroe,REP,38642,DEM,43884
Pennsylvania,Montgomery,REP,184698,DEM,318041
Pennsylvania,Montour,REP,5842,DEM,3768
Pennsylvania,Northampton,REP,83732,DEM,84847
Pennsylvania,Northumberland,REP,28975,DEM,12703
Pennsylvania,Perry,REP,18293,DEM,5950
Pennsylvania,Philadelphia,REP,129594,DEM,584059
Pennsylvania,Pike,REP,19241,DEM,13052
Pennsylvania,Potter,REP,7216,DEM,1716
Pennsylvania,Schuylkill,REP,48100,DEM,20425
Pennsylvania,Snyder,REP,13983,DEM,4910
Pennsylvania,Somerset,REP,31105,DEM,8543
Pennsylvania,Sullivan,REP,2622,DEM,921
Pennsylvania,Susquehanna,REP,14879,DEM,6084
Pennsylvania,Tioga,REP,15753,DEM,4959
Pennsylvania,Union,REP,12342,DEM,7377
Pennsylvania,Venango,REP,18569,DEM,7585
Pennsylvania,Warren,REP,14020,DEM,5987
Pennsylvania,Washington,REP,71397,DEM,44746
Pennsylvania,Wayne,REP,18637,DEM,9191
Pennsylvania,Westmoreland,REP,128596,DEM,71099
Pennsylvania,Wyoming,REP,9936,DEM,4704
Pennsylvania,York,REP,143415,DEM,85491
Rhode Island,East Providence,REP,7930,DEM,14735
Rhode Island,Exeter,REP,2009,DEM,1974
Rhode Island,Foster,REP,1582,DEM,1224
Rhode Island,Glocester,REP,3351,DEM,2638
Rhode Island,Hopkinton,REP,2423,DEM,2298
Rhode Island,Jamestown,REP,1212,DEM,2794
Rhode Island,Johnston,REP,8222,DEM,6837
Rhode Island,Lincoln,REP,5779,DEM,6633
Rhode Island,Little Compton,REP,951,DEM,1524
Rhode Island,Middletown,REP,2885,DEM,5529
Rhode Island,Barrington,REP,2889,DEM,7713
Rhode Island,Narragansett,REP,3551,DEM,5333
Rhode Island,Newport,REP,2662,DEM,7866
Rhode Island,New Shoreham,REP,195,DEM,748
Rhode Island,North Kingstown,REP,6633,DEM,10534
Rhode Island,North Providence,REP,7128,DEM,9438
Rhode Island,North Smithfield,REP,3550,DEM,3506
Rhode Island,Pawtucket,REP,7257,DEM,18046
Rhode Island,Portsmouth,REP,3995,DEM,6649
Rhode Island,Providence,REP,10185,DEM,45938
Rhode Island,Richmond,REP,2343,DEM,2346
Rhode Island,Bristol,REP,4595,DEM,6813
Rhode Island,Scituate,REP,3806,DEM,2735
Rhode Island,Smithfield,REP,5743,DEM,5566
Rhode Island,South Kingstown,REP,5003,DEM,11254
Rhode Island,Tiverton,REP,4017,DEM,5123
Rhode Island,Warren,REP,2261,DEM,3524
Rhode Island,Warwick,REP,19578,DEM,25845
Rhode Island,Westerly,REP,5463,DEM,7152
Rhode Island,West Greenwich,REP,2242,DEM,1693
Rhode Island,West Warwick,REP,6493,DEM,7234
Rhode Island,Woonsocket,REP,6265,DEM,7288
Rhode Island,Burrillville,REP,4906,DEM,3434
Rhode Island,Central Falls,REP,1113,DEM,3073
Rhode Island,Charlestown,REP,2198,DEM,2909
Rhode Island,Coventry,REP,10460,DEM,9122
Rhode Island,Cranston,REP,17312,DEM,23037
Rhode Island,Cumberland,REP,8417,DEM,10869
Rhode Island,East Greenwich,REP,3226,DEM,5218
South Carolina,Abbeville,REP,8215,DEM,4101
South Carolina,Aiken,REP,51589,DEM,32275
South Carolina,Allendale,REP,835,DEM,2718
South Carolina,Anderson,REP,67565,DEM,27169
South Carolina,Bamberg,REP,2417,DEM,4010
South Carolina,Barnwell,REP,5492,DEM,4720
South Carolina,Beaufort,REP,53194,DEM,43419
South Carolina,Berkeley,REP,57397,DEM,45223
South Carolina,Calhoun,REP,4305,DEM,3905
South Carolina,Charleston,REP,93297,DEM,121485
South Carolina,Cherokee,REP,18043,DEM,6983
South Carolina,Chester,REP,8660,DEM,6941
South Carolina,Chesterfield,REP,11297,DEM,7431
South Carolina,Clarendon,REP,8361,DEM,8250
South Carolina,Colleton,REP,10440,DEM,8602
South Carolina,Darlington,REP,16832,DEM,15220
South Carolina,Dillon,REP,6582,DEM,6436
South Carolina,Dorchester,REP,41913,DEM,33824
South Carolina,Edgefield,REP,8184,DEM,4953
South Carolina,Fairfield,REP,4625,DEM,7382
South Carolina,Florence,REP,32615,DEM,31153
South Carolina,Georgetown,REP,20487,DEM,15822
South Carolina,Greenville,REP,150021,DEM,103030
South Carolina,Greenwood,REP,19431,DEM,12145
South Carolina,Hampton,REP,3906,DEM,5323
South Carolina,Horry,REP,118821,DEM,59180
South Carolina,Jasper,REP,7078,DEM,7185
South Carolina,Kershaw,REP,20471,DEM,12699
South Carolina,Lancaster,REP,30312,DEM,18937
South Carolina,Laurens,REP,20004,DEM,10159
South Carolina,Lee,REP,3008,DEM,5329
South Carolina,Lexington,REP,92817,DEM,49301
South Carolina,McCormick,REP,2958,DEM,2687
South Carolina,Marion,REP,5711,DEM,8872
South Carolina,Marlboro,REP,5044,DEM,6290
South Carolina,Newberry,REP,11443,DEM,6958
South Carolina,Oconee,REP,29698,DEM,10414
South Carolina,Orangeburg,REP,13603,DEM,27295
South Carolina,Pickens,REP,42907,DEM,13645
South Carolina,Richland,REP,58313,DEM,132570
South Carolina,Saluda,REP,6210,DEM,2963
South Carolina,Spartanburg,REP,93560,DEM,52926
South Carolina,Sumter,REP,21000,DEM,27379
South Carolina,Union,REP,8183,DEM,4935
South Carolina,Williamsburg,REP,5532,DEM,10289
South Carolina,York,REP,82727,DEM,59008
South Dakota,Aurora,REP,1052,DEM,317
South Dakota,Beadle,REP,4808,DEM,2107
South Dakota,Bennett,REP,694,DEM,466
South Dakota,Bon Homme,REP,2235,DEM,721
South Dakota,Brookings,REP,8000,DEM,6110
South Dakota,Brown,REP,10580,DEM,6538
South Dakota,Brule,REP,1750,DEM,673
South Dakota,Buffalo,REP,183,DEM,352
South Dakota,Butte,REP,3731,DEM,939
South Dakota,Campbell,REP,747,DEM,117
South Dakota,Charles Mix,REP,2552,DEM,1177
South Dakota,Clark,REP,1373,DEM,437
South Dakota,Clay,REP,2456,DEM,3083
South Dakota,Codington,REP,8958,DEM,3837
South Dakota,Corson,REP,647,DEM,622
South Dakota,Custer,REP,3852,DEM,1522
South Dakota,Davison,REP,5613,DEM,2648
South Dakota,Day,REP,1869,DEM,1052
South Dakota,Deuel,REP,1699,DEM,609
South Dakota,Dewey,REP,790,DEM,1131
South Dakota,Douglas,REP,1468,DEM,216
South Dakota,Edmunds,REP,1538,DEM,417
South Dakota,Fall River,REP,2878,DEM,1053
South Dakota,Faulk,REP,964,DEM,198
South Dakota,Grant,REP,2618,DEM,1056
South Dakota,Gregory,REP,1771,DEM,455
South Dakota,Haakon,REP,1026,DEM,105
South Dakota,Hamlin,REP,2372,DEM,647
South Dakota,Hand,REP,1433,DEM,373
South Dakota,Hanson,REP,1793,DEM,557
South Dakota,Harding,REP,748,DEM,49
South Dakota,Hughes,REP,5522,DEM,2953
South Dakota,Hutchinson,REP,2944,DEM,762
South Dakota,Hyde,REP,564,DEM,136
South Dakota,Jackson,REP,738,DEM,359
South Dakota,Jerauld,REP,721,DEM,270
South Dakota,Jones,REP,498,DEM,90
South Dakota,Kingsbury,REP,1904,DEM,819
South Dakota,Lake,REP,3681,DEM,2068
South Dakota,Lawrence,REP,8753,DEM,4537
South Dakota,Lincoln,REP,19617,DEM,11981
South Dakota,Lyman,REP,1042,DEM,525
South Dakota,McCook,REP,2068,DEM,769
South Dakota,McPherson,REP,1075,DEM,222
South Dakota,Marshall,REP,1287,DEM,858
South Dakota,Meade,REP,9875,DEM,3285
South Dakota,Mellette,REP,449,DEM,298
South Dakota,Miner,REP,787,DEM,320
South Dakota,Minnehaha,REP,49249,DEM,40482
South Dakota,Moody,REP,1951,DEM,1179
South Dakota,Oglala Lakota,REP,297,DEM,2829
South Dakota,Pennington,REP,35063,DEM,20606
South Dakota,Perkins,REP,1401,DEM,239
South Dakota,Potter,REP,1139,DEM,227
South Dakota,Roberts,REP,2404,DEM,1828
South Dakota,Sanborn,REP,905,DEM,257
South Dakota,Spink,REP,2104,DEM,998
South Dakota,Stanley,REP,1203,DEM,421
South Dakota,Sully,REP,726,DEM,185
South Dakota,Todd,REP,532,DEM,1963
South Dakota,Tripp,REP,2161,DEM,495
South Dakota,Turner,REP,3290,DEM,1139
South Dakota,Union,REP,5944,DEM,2725
South Dakota,Walworth,REP,1966,DEM,565
South Dakota,Yankton,REP,6581,DEM,4016
South Dakota,Ziebach,REP,404,DEM,481
Tennessee,Anderson,REP,23163,DEM,11733
Tennessee,Bedford,REP,14317,DEM,4443
Tennessee,Benton,REP,5661,DEM,1526
Tennessee,Bledsoe,REP,4725,DEM,971
Tennessee,Blount,REP,47195,DEM,17834
Tennessee,Bradley,REP,35194,DEM,9849
Tennessee,Campbell,REP,12330,DEM,2438
Tennessee,Cannon,REP,5190,DEM,1261
Tennessee,Carroll,REP,9194,DEM,2558
Tennessee,Carter,REP,19873,DEM,4613
Tennessee,Cheatham,REP,14328,DEM,5457
Tennessee,Chester,REP,5951,DEM,1411
Tennessee,Claiborne,REP,10598,DEM,2201
Tennessee,Clay,REP,2733,DEM,735
Tennessee,Cocke,REP,12182,DEM,2524
Tennessee,Coffee,REP,17863,DEM,5704
Tennessee,Crockett,REP,4673,DEM,1382
Tennessee,Cumberland,REP,25167,DEM,6728
Tennessee,Davidson,REP,99415,DEM,197846
Tennessee,Decatur,REP,4229,DEM,904
Tennessee,DeKalb,REP,6663,DEM,1747
Tennessee,Dickson,REP,17619,DEM,6098
Tennessee,Dyer,REP,11766,DEM,3157
Tennessee,Fayette,REP,15661,DEM,7000
Tennessee,Fentress,REP,7403,DEM,1210
Tennessee,Franklin,REP,13977,DEM,4863
Tennessee,Gibson,REP,16245,DEM,5764
Tennessee,Giles,REP,9783,DEM,3298
Tennessee,Grainger,REP,8559,DEM,1463
Tennessee,Greene,REP,22185,DEM,5183
Tennessee,Grundy,REP,4795,DEM,985
Tennessee,Hamblen,REP,18789,DEM,5497
Tennessee,Hamilton,REP,91991,DEM,75360
Tennessee,Hancock,REP,2372,DEM,362
Tennessee,Hardeman,REP,5760,DEM,4180
Tennessee,Hardin,REP,9556,DEM,1774
Tennessee,Hawkins,REP,20372,DEM,4069
Tennessee,Haywood,REP,3338,DEM,4000
Tennessee,Henderson,REP,9797,DEM,2092
Tennessee,Henry,REP,11230,DEM,3547
Tennessee,Hickman,REP,7577,DEM,2130
Tennessee,Houston,REP,2715,DEM,869
Tennessee,Humphreys,REP,6116,DEM,2017
Tennessee,Jackson,REP,4106,DEM,1133
Tennessee,Jefferson,REP,18609,DEM,4645
Tennessee,Johnson,REP,6466,DEM,1242
Tennessee,Knox,REP,124339,DEM,91097
Tennessee,Lake,REP,1492,DEM,526
Tennessee,Lauderdale,REP,5672,DEM,3193
Tennessee,Lawrence,REP,15334,DEM,3195
Tennessee,Lewis,REP,4473,DEM,1068
Tennessee,Lincoln,REP,12258,DEM,2909
Tennessee,Loudon,REP,21684,DEM,6933
Tennessee,McMinn,REP,18175,DEM,4357
Tennessee,McNairy,REP,9085,DEM,1943
Tennessee,Macon,REP,8095,DEM,1307
Tennessee,Madison,REP,23922,DEM,18309
Tennessee,Marion,REP,9873,DEM,3165
Tennessee,Marshall,REP,11029,DEM,3603
Tennessee,Maury,REP,31408,DEM,14386
Tennessee,Meigs,REP,4464,DEM,1008
Tennessee,Monroe,REP,16742,DEM,3760
Tennessee,Montgomery,REP,42156,DEM,32426
Tennessee,Moore,REP,2888,DEM,573
Tennessee,Morgan,REP,6926,DEM,1161
Tennessee,Obion,REP,10790,DEM,2589
Tennessee,Overton,REP,7911,DEM,2028
Tennessee,Perry,REP,2775,DEM,615
Tennessee,Pickett,REP,2373,DEM,524
Tennessee,Polk,REP,6792,DEM,1492
Tennessee,Putnam,REP,23694,DEM,9154
Tennessee,Rhea,REP,11031,DEM,2363
Tennessee,Roane,REP,19195,DEM,6034
Tennessee,Robertson,REP,24535,DEM,8690
Tennessee,Rutherford,REP,81373,DEM,59189
Tennessee,Scott,REP,8004,DEM,986
Tennessee,Sequatchie,REP,5846,DEM,1295
Tennessee,Sevier,REP,33742,DEM,8695
Tennessee,Shelby,REP,129543,DEM,245208
Tennessee,Smith,REP,7124,DEM,1798
Tennessee,Stewart,REP,4942,DEM,1230
Tennessee,Sullivan,REP,55774,DEM,17226
Tennessee,Sumner,REP,63404,DEM,27630
Tennessee,Tipton,REP,20063,DEM,6832
Tennessee,Trousdale,REP,2930,DEM,1011
Tennessee,Unicoi,REP,6593,DEM,1610
Tennessee,Union,REP,6777,DEM,1248
Tennessee,Van Buren,REP,2338,DEM,544
Tennessee,Warren,REP,12323,DEM,4126
Tennessee,Washington,REP,40120,DEM,18214
Tennessee,Wayne,REP,5795,DEM,820
Tennessee,Weakley,REP,10382,DEM,3011
Tennessee,White,REP,9587,DEM,2134
Tennessee,Williamson,REP,86469,DEM,50161
Tennessee,Wilson,REP,50149,DEM,22197
Texas,Anderson,REP,15062,DEM,3934
Texas,Andrews,REP,4937,DEM,849
Texas,Angelina,REP,25070,DEM,9136
Texas,Aransas,REP,9210,DEM,2896
Texas,Archer,REP,4300,DEM,446
Texas,Armstrong,REP,1035,DEM,75
Texas,Atascosa,REP,12020,DEM,5865
Texas,Austin,REP,11282,DEM,2931
Texas,Bailey,REP,1430,DEM,407
Texas,Bandera,REP,10050,DEM,2503
Texas,Bastrop,REP,20486,DEM,15452
Texas,Baylor,REP,1478,DEM,179
Texas,Bee,REP,5999,DEM,3280
Texas,Bell,REP,67113,DEM,56032
Texas,Bexar,REP,303871,DEM,440823
Texas,Blanco,REP,5429,DEM,1905
Texas,Borden,REP,395,DEM,16
Texas,Bosque,REP,7446,DEM,1552
Texas,Bowie,REP,27053,DEM,10692
Texas,Brazoria,REP,89939,DEM,61780
Texas,Brazos,REP,47456,DEM,35242
Texas,Brewster,REP,2451,DEM,2251
Texas,Briscoe,REP,639,DEM,77
Texas,Brooks,REP,998,DEM,1470
Texas,Brown,REP,13681,DEM,2103
Texas,Burleson,REP,6740,DEM,1786
Texas,Burnet,REP,18721,DEM,5615
Texas,Caldwell,REP,7975,DEM,6536
Texas,Calhoun,REP,5640,DEM,2146
Texas,Callahan,REP,6006,DEM,734
Texas,Cameron,REP,48834,DEM,63732
Texas,Camp,REP,3626,DEM,1392
Texas,Carson,REP,2747,DEM,289
Texas,Cass,REP,10979,DEM,2777
Texas,Castro,REP,1601,DEM,466
Texas,Chambers,REP,17343,DEM,3997
Texas,Cherokee,REP,15065,DEM,4196
Texas,Childress,REP,1928,DEM,305
Texas,Clay,REP,5064,DEM,614
Texas,Cochran,REP,806,DEM,176
Texas,Coke,REP,1565,DEM,215
Texas,Coleman,REP,3640,DEM,451
Texas,Collin,REP,250194,DEM,227868
Texas,Collingsworth,REP,1048,DEM,155
Texas,Colorado,REP,7440,DEM,2403
Texas,Comal,REP,62260,DEM,24369
Texas,Comanche,REP,5177,DEM,852
Texas,Concho,REP,1058,DEM,197
Texas,Cooke,REP,15579,DEM,3205
Texas,Coryell,REP,15397,DEM,7542
Texas,Cottle,REP,543,DEM,113
Texas,Crane,REP,1247,DEM,241
Texas,Crockett,REP,1219,DEM,344
Texas,Crosby,REP,1396,DEM,527
Texas,Culberson,REP,415,DEM,438
Texas,Dallam,REP,1386,DEM,196
Texas,Dallas,REP,307076,DEM,598576
Texas,Dawson,REP,2951,DEM,808
Texas,Deaf Smith,REP,3293,DEM,1263
Texas,Delta,REP,2157,DEM,403
Texas,Denton,REP,221829,DEM,188023
Texas,DeWitt,REP,6567,DEM,1494
Texas,Dickens,REP,850,DEM,130
Texas,Dimmit,REP,1384,DEM,2264
Texas,Donley,REP,1438,DEM,198
Texas,Duval,REP,2442,DEM,2573
Texas,Eastland,REP,7216,DEM,982
Texas,Ector,REP,32586,DEM,11310
Texas,Edwards,REP,893,DEM,166
Texas,Ellis,REP,56651,DEM,27513
Texas,El Paso,REP,81235,DEM,168801
Texas,Erath,REP,13669,DEM,2914
Texas,Falls,REP,4177,DEM,1899
Texas,Fannin,REP,12150,DEM,2638
Texas,Fayette,REP,10163,DEM,2650
Texas,Fisher,REP,1448,DEM,352
Texas,Floyd,REP,1581,DEM,437
Texas,Foard,REP,445,DEM,99
Texas,Fort Bend,REP,157595,DEM,195191
Texas,Franklin,REP,4153,DEM,803
Texas,Freestone,REP,6966,DEM,1629
Texas,Frio,REP,2812,DEM,2421
Texas,Gaines,REP,5323,DEM,572
Texas,Galveston,REP,93306,DEM,58247
Texas,Garza,REP,1411,DEM,231
Texas,Gillespie,REP,12495,DEM,3163
Texas,Glasscock,REP,611,DEM,39
Texas,Goliad,REP,3081,DEM,872
Texas,Gonzales,REP,5568,DEM,1894
Texas,Gray,REP,6812,DEM,820
Texas,Grayson,REP,43776,DEM,14223
Texas,Gregg,REP,32352,DEM,14657
Texas,Grimes,REP,9419,DEM,2831
Texas,Guadalupe,REP,47423,DEM,28706
Texas,Hale,REP,7162,DEM,2271
Texas,Hall,REP,992,DEM,167
Texas,Hamilton,REP,3613,DEM,641
Texas,Hansford,REP,1848,DEM,166
Texas,Hardeman,REP,1330,DEM,241
Texas,Hardin,REP,23806,DEM,3449
Texas,Harris,REP,699822,DEM,911974
Texas,Harrison,REP,21318,DEM,7812
Texas,Hartley,REP,1866,DEM,195
Texas,Haskell,REP,1837,DEM,353
Texas,Hays,REP,47427,DEM,59213
Texas,Hemphill,REP,1486,DEM,206
Texas,Henderson,REP,28816,DEM,7048
Texas,Hidalgo,REP,89991,DEM,127507
Texas,Hill,REP,11869,DEM,2829
Texas,Hockley,REP,6534,DEM,1481
Texas,Hood,REP,26487,DEM,5641
Texas,Hopkins,REP,12713,DEM,3043
Texas,Houston,REP,7050,DEM,2312
Texas,Howard,REP,7899,DEM,2017
Texas,Hudspeth,REP,771,DEM,371
Texas,Hunt,REP,29135,DEM,8879
Texas,Hutchinson,REP,7659,DEM,957
Texas,Irion,REP,759,DEM,120
Texas,Jack,REP,3415,DEM,331
Texas,Jackson,REP,5116,DEM,1018
Texas,Jasper,REP,12453,DEM,2906
Texas,Jeff Davis,REP,783,DEM,501
Texas,Jefferson,REP,47535,DEM,46022
Texas,Jim Hogg,REP,831,DEM,1197
Texas,Jim Wells,REP,7389,DEM,6025
Texas,Johnson,REP,54523,DEM,16418
Texas,Jones,REP,5621,DEM,989
Texas,Karnes,REP,3959,DEM,1220
Texas,Kaufman,REP,37474,DEM,18290
Texas,Kendall,REP,20064,DEM,6008
Texas,Kenedy,REP,127,DEM,65
Texas,Kent,REP,411,DEM,47
Texas,Kerr,REP,20858,DEM,6510
Texas,Kimble,REP,1987,DEM,284
Texas,King,REP,151,DEM,8
Texas,Kinney,REP,1144,DEM,446
Texas,Kleberg,REP,5557,DEM,5359
Texas,Knox,REP,1180,DEM,265
Texas,Lamar,REP,16698,DEM,4420
Texas,Lamb,REP,3513,DEM,835
Texas,Lampasas,REP,8070,DEM,2134
Texas,La Salle,REP,1335,DEM,1052
Texas,Lavaca,REP,8802,DEM,1333
Texas,Lee,REP,6248,DEM,1745
Texas,Leon,REP,7522,DEM,1072
Texas,Liberty,REP,23288,DEM,5779
Texas,Limestone,REP,6786,DEM,2213
Texas,Lipscomb,REP,1203,DEM,131
Texas,Live Oak,REP,4198,DEM,819
Texas,Llano,REP,9996,DEM,3167
Texas,Loving,REP,60,DEM,4
Texas,Lubbock,REP,78560,DEM,39757
Texas,Lynn,REP,1853,DEM,428
Texas,McCulloch,REP,2898,DEM,490
Texas,McLennan,REP,59432,DEM,36550
Texas,McMullen,REP,460,DEM,53
Texas,Madison,REP,4165,DEM,1084
Texas,Marion,REP,3459,DEM,1331
Texas,Martin,REP,1857,DEM,288
Texas,Mason,REP,2108,DEM,566
Texas,Matagorda,REP,9836,DEM,3726
Texas,Maverick,REP,6881,DEM,8324
Texas,Medina,REP,15599,DEM,6731
Texas,Menard,REP,819,DEM,196
Texas,Midland,REP,45463,DEM,12258
Texas,Milam,REP,7950,DEM,2475
Texas,Mills,REP,2214,DEM,271
Texas,Mitchell,REP,2169,DEM,397
Texas,Montague,REP,8613,DEM,1097
Texas,Montgomery,REP,193224,DEM,74255
Texas,Moore,REP,4356,DEM,1059
Texas,Morris,REP,3841,DEM,1664
Texas,Motley,REP,604,DEM,46
Texas,Nacogdoches,REP,17359,DEM,8989
Texas,Navarro,REP,13787,DEM,5097
Texas,Newton,REP,4882,DEM,1175
Texas,Nolan,REP,4127,DEM,1161
Texas,Nueces,REP,64467,DEM,60749
Texas,Ochiltree,REP,2811,DEM,302
Texas,Oldham,REP,917,DEM,81
Texas,Orange,REP,29170,DEM,6354
Texas,Palo Pinto,REP,10170,DEM,2177
Texas,Panola,REP,9322,DEM,2057
Texas,Parker,REP,61584,DEM,12789
Texas,Parmer,REP,2133,DEM,488
Texas,Pecos,REP,3213,DEM,1378
Texas,Polk,REP,18496,DEM,5353
Texas,Potter,REP,22732,DEM,9867
Texas,Presidio,REP,721,DEM,1463
Texas,Rains,REP,5147,DEM,841
Texas,Randall,REP,50597,DEM,12750
Texas,Reagan,REP,942,DEM,172
Texas,Real,REP,1643,DEM,320
Texas,Red River,REP,4513,DEM,1244
Texas,Reeves,REP,2249,DEM,1394
Texas,Refugio,REP,2210,DEM,1108
Texas,Roberts,REP,529,DEM,17
Texas,Robertson,REP,5631,DEM,2359
Texas,Rockwall,REP,38842,DEM,18149
Texas,Runnels,REP,3682,DEM,531
Texas,Rusk,REP,16511,DEM,4624
Texas,Sabine,REP,4767,DEM,662
Texas,San Augustine,REP,3005,DEM,979
Texas,San Jacinto,REP,10154,DEM,2332
Texas,San Patricio,REP,16495,DEM,8971
Texas,San Saba,REP,2308,DEM,287
Texas,Schleicher,REP,939,DEM,211
Texas,Scurry,REP,4978,DEM,818
Texas,Shackelford,REP,1484,DEM,130
Texas,Shelby,REP,7962,DEM,2058
Texas,Sherman,REP,885,DEM,91
Texas,Smith,REP,68546,DEM,29343
Texas,Somervell,REP,4099,DEM,768
Texas,Starr,REP,8224,DEM,9099
Texas,Stephens,REP,3385,DEM,396
Texas,Sterling,REP,584,DEM,51
Texas,Stonewall,REP,615,DEM,116
Texas,Sutton,REP,1222,DEM,322
Texas,Swisher,REP,1842,DEM,478
Texas,Tarrant,REP,408224,DEM,409752
Texas,Taylor,REP,39439,DEM,14489
Texas,Terrell,REP,334,DEM,119
Texas,Terry,REP,2809,DEM,757
Texas,Throckmorton,REP,806,DEM,82
Texas,Titus,REP,7563,DEM,2852
Texas,Tom Green,REP,32129,DEM,12106
Texas,Travis,REP,159907,DEM,432062
Texas,Trinity,REP,5579,DEM,1323
Texas,Tyler,REP,8095,DEM,1390
Texas,Upshur,REP,15775,DEM,2869
Texas,Upton,REP,1176,DEM,169
Texas,Uvalde,REP,6160,DEM,4066
Texas,Val Verde,REP,7839,DEM,6401
Texas,Van Zandt,REP,22126,DEM,3419
Texas,Victoria,REP,23347,DEM,10371
Texas,Walker,REP,15368,DEM,7875
Texas,Waller,REP,14206,DEM,8130
Texas,Ward,REP,3238,DEM,761
Texas,Washington,REP,12949,DEM,4254
Texas,Webb,REP,25898,DEM,41820
Texas,Wharton,REP,11892,DEM,4671
Texas,Wheeler,REP,2158,DEM,168
Texas,Wichita,REP,31930,DEM,13024
Texas,Wilbarger,REP,3520,DEM,954
Texas,Willacy,REP,2437,DEM,3097
Texas,Williamson,REP,138649,DEM,142457
Texas,Wilson,REP,18457,DEM,6350
Texas,Winkler,REP,1753,DEM,358
Texas,Wise,REP,26986,DEM,4953
Texas,Wood,REP,18962,DEM,3487
Texas,Yoakum,REP,2172,DEM,419
Texas,Young,REP,7112,DEM,1036
Texas,Zapata,REP,2032,DEM,1820
Texas,Zavala,REP,1490,DEM,2864
Utah,Beaver,REP,2673,DEM,356
Utah,Box Elder,REP,21494,DEM,4461
Utah,Cache,REP,36802,DEM,16069
Utah,Carbon,REP,6255,DEM,2306
Utah,Daggett,REP,473,DEM,105
Utah,Davis,REP,103255,DEM,57029
Utah,Duchesne,REP,7445,DEM,830
Utah,Emery,REP,4166,DEM,566
Utah,Garfield,REP,2158,DEM,514
Utah,Grand,REP,2168,DEM,2733
Utah,Iron,REP,18143,DEM,4685
Utah,Juab,REP,5087,DEM,645
Utah,Kane,REP,2998,DEM,1083
Utah,Millard,REP,5145,DEM,603
Utah,Morgan,REP,4957,DEM,1060
Utah,Piute,REP,773,DEM,86
Utah,Rich,REP,1157,DEM,180
Utah,Salt Lake,REP,229555,DEM,289289
Utah,San Juan,REP,3525,DEM,3082
Utah,Sanpete,REP,10315,DEM,1773
Utah,Sevier,REP,9052,DEM,1084
Utah,Summit,REP,9928,DEM,14947
Utah,Tooele,REP,21014,DEM,8943
Utah,Uintah,REP,12777,DEM,1601
Utah,Utah,REP,183778,DEM,72739
Utah,Wasatch,REP,10542,DEM,6090
Utah,Washington,REP,66585,DEM,20346
Utah,Wayne,REP,1229,DEM,365
Utah,Weber,REP,65414,DEM,40458
Vermont,Jamaica,REP,149,DEM,406
Vermont,Jay,REP,139,DEM,144
Vermont,Jericho,REP,904,DEM,2657
Vermont,Johnson,REP,528,DEM,994
Vermont,Kirby,REP,129,DEM,190
Vermont,Landgrove,REP,18,DEM,114
Vermont,Leicester,REP,230,DEM,296
Vermont,Lemington,REP,23,DEM,25
Vermont,Lincoln,REP,211,DEM,723
Vermont,Londonderry,REP,347,DEM,744
Vermont,Barnet,REP,437,DEM,624
Vermont,Lowell,REP,273,DEM,201
Vermont,Ludlow,REP,473,DEM,718
Vermont,Lunenburg,REP,366,DEM,243
Vermont,Lyndon,REP,1136,DEM,1207
Vermont,Maidstone,REP,74,DEM,67
Vermont,Manchester,REP,732,DEM,1985
Vermont,Marlboro,REP,94,DEM,528
Vermont,Marshfield,REP,336,DEM,586
Vermont,Mendon,REP,314,DEM,445
Vermont,Middlebury,REP,732,DEM,3476
Vermont,Barre,REP,1298,DEM,2380
Vermont,Middlesex,REP,231,DEM,977
Vermont,Middletown Springs,REP,225,DEM,308
Vermont,Milton,REP,2612,DEM,3344
Vermont,Monkton,REP,395,DEM,960
Vermont,Montgomery,REP,278,DEM,449
Vermont,Montpelier,REP,468,DEM,4576
Vermont,Moretown,REP,223,DEM,926
Vermont,Morgan,REP,218,DEM,172
Vermont,Morristown,REP,833,DEM,2256
Vermont,Mount Holly,REP,375,DEM,452
Vermont,Barre Town,REP,2093,DEM,2512
Vermont,Mount Tabor,REP,56,DEM,55
Vermont,Newark,REP,159,DEM,169
Vermont,Newbury,REP,490,DEM,682
Vermont,Newfane,REP,261,DEM,842
Vermont,New Haven,REP,396,DEM,732
Vermont,Newport,REP,757,DEM,1033
Vermont,Newport Town,REP,415,DEM,341
